station,frequency,norm
97.9,3292.96875,40.021048
97.9,3296.875,38.566505
97.9,3300.78125,37.73265
97.9,3304.6875,23.312267
97.9,3308.59375,23.327752
97.9,3312.5,50.587577
97.9,3316.40625,28.198495
97.9,3320.3125,13.912868
97.9,3324.21875,6.628267
97.9,3328.125,15.151586
97.9,3332.03125,11.946282
97.9,3335.9375,28.523817
97.9,3339.84375,17.173053
97.9,3343.75,13.369548
97.9,3347.65625,33.520684
97.9,3351.5625,44.363176
97.9,3355.46875,26.419156
97.9,3359.375,38.438319
97.9,3363.28125,5.376864
97.9,3367.1875,27.455868
97.9,3371.09375,15.496398
97.9,3375.0,27.194644
97.9,3378.90625,17.997655
97.9,3382.8125,18.280145
97.9,3386.71875,26.755458
97.9,3390.625,59.229553
97.9,3394.53125,34.356804
97.9,3398.4375,39.942119
97.9,3402.34375,39.105359
97.9,3406.25,19.892438
97.9,3410.15625,44.497197
97.9,3414.0625,27.293266
97.9,3417.96875,44.807846
97.9,3421.875,9.430824
97.9,3425.78125,20.163513
97.9,3429.6875,27.316278
97.9,3433.59375,34.706453
97.9,3437.5,21.236366
97.9,3441.40625,61.570457
97.9,3445.3125,54.258383
97.9,3449.21875,59.796684
97.9,3453.125,35.422038
97.9,3457.03125,56.777927
97.9,3460.9375,56.423591
97.9,3464.84375,41.656665
97.9,3468.75,56.012213
97.9,3472.65625,45.974757
97.9,3476.5625,23.953446
97.9,3480.46875,22.097379
97.9,3484.375,37.792086
97.9,3488.28125,14.813803
97.9,3492.1875,15.558527
97.9,3496.09375,24.278579
97.9,3500.0,49.44005
97.9,3503.90625,32.540518
97.9,3507.8125,16.966971
97.9,3511.71875,44.388875
97.9,3515.625,44.600547
97.9,3519.53125,59.888841
97.9,3523.4375,75.205021
97.9,3527.34375,24.401808
97.9,3531.25,50.753613
97.9,3535.15625,48.831468
97.9,3539.0625,84.511418
97.9,3542.96875,58.506388
97.9,3546.875,80.351072
97.9,3550.78125,120.594394
97.9,3554.6875,116.821734
97.9,3558.59375,130.829442
97.9,3562.5,135.056504
97.9,3566.40625,154.013058
97.9,3570.3125,164.464098
97.9,3574.21875,175.640704
97.9,3578.125,149.857919
97.9,3582.03125,172.24673
97.9,3585.9375,168.011307
97.9,3589.84375,179.467701
97.9,3593.75,166.233926
97.9,3597.65625,175.614717
97.9,3601.5625,182.028844
97.9,3605.46875,173.025454
97.9,3609.375,160.989543
97.9,3613.28125,158.350041
97.9,3617.1875,158.737338
97.9,3621.09375,144.672012
97.9,3625.0,133.930259
97.9,3628.90625,95.981745
97.9,3632.8125,122.185696
97.9,3636.71875,86.720028
97.9,3640.625,85.3156
97.9,3644.53125,87.404871
97.9,3648.4375,85.69921
97.9,3652.34375,85.097132
97.9,3656.25,25.085487
97.9,3660.15625,40.629061
97.9,3664.0625,32.613798
97.9,3667.96875,45.636703
97.9,3671.875,24.347952
97.9,3675.78125,54.663467
97.9,3679.6875,32.124608
97.9,3683.59375,86.490483
97.9,3687.5,26.004625
97.9,3691.40625,29.889458
97.9,3695.3125,75.95084
97.9,3699.21875,32.906815
97.9,3703.125,61.318032
97.9,3707.03125,76.875873
97.9,3710.9375,89.38337
97.9,3714.84375,96.069795
97.9,3718.75,123.173906
97.9,3722.65625,97.140042
97.9,3726.5625,113.490069
97.9,3730.46875,128.599707
97.9,3734.375,109.013068
97.9,3738.28125,119.248457
97.9,3742.1875,100.559035
97.9,3746.09375,136.299329
97.9,3750.0,125.533971
97.9,3753.90625,133.242636
97.9,3757.8125,102.333808
97.9,3761.71875,114.031215
97.9,3765.625,135.823406
97.9,3769.53125,118.333948
97.9,3773.4375,166.254658
97.9,3777.34375,86.465622
97.9,3781.25,85.136643
97.9,3785.15625,95.431664
97.9,3789.0625,65.334216
97.9,3792.96875,106.617434
97.9,3796.875,99.72993
97.9,3800.78125,61.758831
97.9,3804.6875,81.960115
97.9,3808.59375,73.682664
97.9,3812.5,49.09129
97.9,3816.40625,68.899339
97.9,3820.3125,49.666823
97.9,3824.21875,32.527321
97.9,3828.125,29.306272
97.9,3832.03125,34.745637
97.9,3835.9375,14.995982
97.9,3839.84375,50.461632
97.9,3843.75,49.194709
97.9,3847.65625,60.880989
97.9,3851.5625,87.429925
97.9,3855.46875,110.032965
97.9,3859.375,105.279113
97.9,3863.28125,76.120408
97.9,3867.1875,81.080389
97.9,3871.09375,57.943658
97.9,3875.0,88.744778
97.9,3878.90625,55.311966
97.9,3882.8125,42.762352
97.9,3886.71875,40.9387
97.9,3890.625,46.745472
97.9,3894.53125,76.919567
97.9,3898.4375,67.829165
97.9,3902.34375,65.577265
97.9,3906.25,77.083373
97.9,3910.15625,56.061115
97.9,3914.0625,77.077971
97.9,3917.96875,52.35922
97.9,3921.875,54.483728
97.9,3925.78125,67.223529
97.9,3929.6875,77.967269
97.9,3933.59375,83.609164
97.9,3937.5,61.518993
97.9,3941.40625,13.469425
97.9,3945.3125,16.207289
97.9,3949.21875,26.749878
97.9,3953.125,47.865156
97.9,3957.03125,53.295262
97.9,3960.9375,64.424943
97.9,3964.84375,70.332844
97.9,3968.75,23.817229
97.9,3972.65625,92.574942
97.9,3976.5625,59.729216
97.9,3980.46875,58.96576
97.9,3984.375,99.998157
97.9,3988.28125,73.395074
97.9,3992.1875,72.082904
97.9,3996.09375,52.881782
97.9,4000.0,52.210809
97.9,0.0,6319.490862
97.9,3.90625,92.412793
97.9,7.8125,8.588141
97.9,11.71875,48.630467
97.9,15.625,52.217856
97.9,19.53125,24.433498
97.9,23.4375,30.758092
97.9,27.34375,6.779993
97.9,31.25,18.921072
97.9,35.15625,6.167266
97.9,39.0625,7.699427
97.9,42.96875,24.059272
97.9,46.875,24.235971
97.9,50.78125,31.127352
97.9,54.6875,33.295658
97.9,58.59375,36.559514
97.9,62.5,24.028485
97.9,66.40625,21.525385
97.9,70.3125,18.223076
97.9,74.21875,20.441956
97.9,78.125,17.308019
97.9,82.03125,14.298029
97.9,85.9375,22.196004
97.9,89.84375,8.192995
97.9,93.75,21.694573
97.9,97.65625,17.589066
97.9,101.5625,15.728368
97.9,105.46875,8.108361
97.9,109.375,14.890796
97.9,113.28125,6.82893
97.9,117.1875,10.584241
97.9,121.09375,6.399013
97.9,125.0,10.909313
97.9,128.90625,6.589888
97.9,132.8125,24.713329
97.9,136.71875,16.439379
97.9,140.625,15.40962
97.9,144.53125,24.022931
97.9,148.4375,32.374027
97.9,152.34375,26.236891
97.9,156.25,32.241489
97.9,160.15625,11.310615
97.9,164.0625,16.549226
97.9,167.96875,15.264996
97.9,171.875,9.387083
97.9,175.78125,26.560026
97.9,179.6875,20.406776
97.9,183.59375,11.795982
97.9,187.5,13.135336
97.9,191.40625,24.20647
97.9,195.3125,23.863432
97.9,199.21875,28.915514
97.9,203.125,13.671615
97.9,207.03125,18.629255
97.9,210.9375,28.323456
97.9,214.84375,19.647656
97.9,218.75,16.689246
97.9,222.65625,32.463422
97.9,226.5625,8.931216
97.9,230.46875,10.816973
97.9,234.375,22.163278
97.9,238.28125,17.446426
97.9,242.1875,23.319068
97.9,246.09375,18.228833
97.9,250.0,20.695396
97.9,253.90625,18.73868
97.9,257.8125,14.237758
97.9,261.71875,7.556357
97.9,265.625,18.126707
97.9,269.53125,13.647767
97.9,273.4375,14.637877
97.9,277.34375,17.092013
97.9,281.25,16.896105
97.9,285.15625,14.828445
97.9,289.0625,27.605856
97.9,292.96875,23.940905
97.9,296.875,20.664426
97.9,300.78125,13.387424
97.9,304.6875,24.350306
97.9,308.59375,23.214176
97.9,312.5,16.951477
97.9,316.40625,12.950004
97.9,320.3125,10.471946
97.9,324.21875,19.188767
97.9,328.125,25.259579
97.9,332.03125,27.518518
97.9,335.9375,26.478369
97.9,339.84375,24.990594
97.9,343.75,17.442923
97.9,347.65625,22.498876
97.9,351.5625,22.720584
97.9,355.46875,21.877519
97.9,359.375,9.797478
97.9,363.28125,14.70617
97.9,367.1875,30.279037
97.9,371.09375,17.237729
97.9,375.0,13.420636
97.9,378.90625,8.195289
97.9,382.8125,11.415793
97.9,386.71875,17.169602
97.9,390.625,31.105971
97.9,394.53125,23.262281
97.9,398.4375,25.68059
97.9,402.34375,21.016117
97.9,406.25,25.460112
97.9,410.15625,14.090683
97.9,414.0625,14.506645
97.9,417.96875,7.6742
97.9,421.875,11.35998
97.9,425.78125,12.203623
97.9,429.6875,23.209691
97.9,433.59375,18.189554
97.9,437.5,13.968119
97.9,441.40625,6.11451
97.9,445.3125,3.209129
97.9,449.21875,6.180308
97.9,453.125,20.585809
97.9,457.03125,15.889804
97.9,460.9375,28.666969
97.9,464.84375,9.834007
97.9,468.75,7.927808
97.9,472.65625,21.955908
97.9,476.5625,26.00581
97.9,480.46875,9.105615
97.9,484.375,11.154568
97.9,488.28125,8.821791
97.9,492.1875,20.861108
97.9,496.09375,28.775513
97.9,500.0,22.805236
97.9,503.90625,8.769344
97.9,507.8125,20.989421
97.9,511.71875,2.988024
97.9,515.625,27.089176
97.9,519.53125,31.901939
97.9,523.4375,34.358887
97.9,527.34375,26.713379
97.9,531.25,23.292715
97.9,535.15625,16.161731
97.9,539.0625,17.589505
97.9,542.96875,16.371275
97.9,546.875,23.260206
97.9,550.78125,24.083807
97.9,554.6875,27.513864
97.9,558.59375,8.636044
97.9,562.5,20.641004
97.9,566.40625,13.351927
97.9,570.3125,23.833815
97.9,574.21875,13.077544
97.9,578.125,22.326495
97.9,582.03125,33.914286
97.9,585.9375,30.250471
97.9,589.84375,17.299316
97.9,593.75,14.834764
97.9,597.65625,5.547099
97.9,601.5625,8.941062
97.9,605.46875,24.854184
97.9,609.375,17.231069
97.9,613.28125,17.744007
97.9,617.1875,22.304744
97.9,621.09375,39.924236
97.9,625.0,30.556183
97.9,628.90625,14.857889
97.9,632.8125,26.279969
97.9,636.71875,14.706288
97.9,640.625,16.945784
97.9,644.53125,29.172445
97.9,648.4375,27.916984
97.9,652.34375,35.904007
97.9,656.25,29.982376
97.9,660.15625,26.980208
97.9,664.0625,16.266756
97.9,667.96875,20.484045
97.9,671.875,17.020431
97.9,675.78125,36.880429
97.9,679.6875,47.606427
97.9,683.59375,21.288547
97.9,687.5,28.879324
97.9,691.40625,22.575421
97.9,695.3125,14.515151
97.9,699.21875,18.376567
97.9,703.125,9.648552
97.9,707.03125,4.806037
97.9,710.9375,22.717596
97.9,714.84375,38.435209
97.9,718.75,54.139807
97.9,722.65625,46.910774
97.9,726.5625,25.681183
97.9,730.46875,25.08478
97.9,734.375,22.290412
97.9,738.28125,45.491073
97.9,742.1875,42.484124
97.9,746.09375,48.963576
97.9,750.0,21.453584
97.9,753.90625,8.13183
97.9,757.8125,17.659696
97.9,761.71875,37.13789
97.9,765.625,20.432136
97.9,769.53125,24.271128
97.9,773.4375,19.04534
97.9,777.34375,11.373193
97.9,781.25,26.196466
97.9,785.15625,40.713909
97.9,789.0625,28.598516
97.9,792.96875,15.456708
97.9,796.875,10.332707
97.9,800.78125,17.374829
97.9,804.6875,46.007983
97.9,808.59375,58.895961
97.9,812.5,41.494678
97.9,816.40625,35.879315
97.9,820.3125,20.909809
97.9,824.21875,40.245466
97.9,828.125,48.735896
97.9,832.03125,52.451619
97.9,835.9375,27.092839
97.9,839.84375,15.221182
97.9,843.75,15.64055
97.9,847.65625,31.4812
97.9,851.5625,53.942144
97.9,855.46875,42.642826
97.9,859.375,25.14317
97.9,863.28125,12.648478
97.9,867.1875,47.691721
97.9,871.09375,55.739333
97.9,875.0,57.044087
97.9,878.90625,56.664686
97.9,882.8125,45.334456
97.9,886.71875,17.622995
97.9,890.625,45.839346
97.9,894.53125,56.989183
97.9,898.4375,41.447068
97.9,902.34375,13.338274
97.9,906.25,26.429714
97.9,910.15625,23.633728
97.9,914.0625,30.290534
97.9,917.96875,40.605217
97.9,921.875,42.601246
97.9,925.78125,26.855152
97.9,929.6875,20.282605
97.9,933.59375,52.255364
97.9,937.5,64.292954
97.9,941.40625,52.473879
97.9,945.3125,42.685389
97.9,949.21875,32.972839
97.9,953.125,41.411373
97.9,957.03125,52.839806
97.9,960.9375,73.398055
97.9,964.84375,51.228295
97.9,968.75,34.822264
97.9,972.65625,23.348819
97.9,976.5625,26.550038
97.9,980.46875,34.058569
97.9,984.375,47.401355
97.9,988.28125,45.920745
97.9,992.1875,33.814957
97.9,996.09375,12.272792
97.9,1000.0,47.728637
97.9,1003.90625,31.295224
97.9,1007.8125,25.31419
97.9,1011.71875,36.266749
97.9,1015.625,55.094564
97.9,1019.53125,57.157991
97.9,1023.4375,67.243608
97.9,1027.34375,67.875858
97.9,1031.25,66.441581
97.9,1035.15625,59.308205
97.9,1039.0625,38.45786
97.9,1042.96875,33.729601
97.9,1046.875,53.62615
97.9,1050.78125,36.091327
97.9,1054.6875,16.454721
97.9,1058.59375,10.851414
97.9,1062.5,32.631766
97.9,1066.40625,37.428304
97.9,1070.3125,32.956223
97.9,1074.21875,36.796049
97.9,1078.125,25.816174
97.9,1082.03125,15.53566
97.9,1085.9375,28.245102
97.9,1089.84375,51.173738
97.9,1093.75,61.365065
97.9,1097.65625,59.980707
97.9,1101.5625,35.037572
97.9,1105.46875,65.094687
97.9,1109.375,75.536705
97.9,1113.28125,70.221752
97.9,1117.1875,46.2961
97.9,1121.09375,26.192366
97.9,1125.0,11.253616
97.9,1128.90625,12.251583
97.9,1132.8125,9.106748
97.9,1136.71875,8.174933
97.9,1140.625,19.218071
97.9,1144.53125,42.028152
97.9,1148.4375,49.253219
97.9,1152.34375,59.929278
97.9,1156.25,48.154357
97.9,1160.15625,59.456654
97.9,1164.0625,57.516761
97.9,1167.96875,51.971263
97.9,1171.875,82.733056
97.9,1175.78125,88.863414
97.9,1179.6875,58.633344
97.9,1183.59375,51.372648
97.9,1187.5,59.225424
97.9,1191.40625,59.829468
97.9,1195.3125,30.659013
97.9,1199.21875,28.520457
97.9,1203.125,19.20506
97.9,1207.03125,11.542868
97.9,1210.9375,36.42508
97.9,1214.84375,45.732101
97.9,1218.75,29.889283
97.9,1222.65625,29.239857
97.9,1226.5625,50.506154
97.9,1230.46875,36.166562
97.9,1234.375,46.024417
97.9,1238.28125,69.070134
97.9,1242.1875,57.46499
97.9,1246.09375,27.384478
97.9,1250.0,47.418779
97.9,1253.90625,65.678261
97.9,1257.8125,69.262083
97.9,1261.71875,64.925821
97.9,1265.625,86.444501
97.9,1269.53125,96.970752
97.9,1273.4375,73.386954
97.9,1277.34375,38.075676
97.9,1281.25,33.948195
97.9,1285.15625,64.345816
97.9,1289.0625,58.710627
97.9,1292.96875,55.630413
97.9,1296.875,73.304055
97.9,1300.78125,80.018055
97.9,1304.6875,82.980982
97.9,1308.59375,60.92526
97.9,1312.5,75.29551
97.9,1316.40625,78.020894
97.9,1320.3125,75.80486
97.9,1324.21875,41.306578
97.9,1328.125,22.916097
97.9,1332.03125,42.925288
97.9,1335.9375,49.126729
97.9,1339.84375,51.185084
97.9,1343.75,68.315785
97.9,1347.65625,63.684603
97.9,1351.5625,32.502942
97.9,1355.46875,60.265535
97.9,1359.375,81.665405
97.9,1363.28125,114.810361
97.9,1367.1875,148.651254
97.9,1371.09375,179.682477
97.9,1375.0,198.518655
97.9,1378.90625,187.942967
97.9,1382.8125,167.639959
97.9,1386.71875,151.404585
97.9,1390.625,125.384484
97.9,1394.53125,99.391185
97.9,1398.4375,95.55717
97.9,1402.34375,46.954543
97.9,1406.25,40.233416
97.9,1410.15625,92.310888
97.9,1414.0625,101.257821
97.9,1417.96875,61.797496
97.9,1421.875,32.426074
97.9,1425.78125,31.478559
97.9,1429.6875,55.310351
97.9,1433.59375,40.425881
97.9,1437.5,52.088478
97.9,1441.40625,80.479975
97.9,1445.3125,69.612604
97.9,1449.21875,11.380501
97.9,1453.125,22.864216
97.9,1457.03125,53.570735
97.9,1460.9375,34.937525
97.9,1464.84375,10.29475
97.9,1468.75,5.522956
97.9,1472.65625,39.38169
97.9,1476.5625,38.165511
97.9,1480.46875,33.163881
97.9,1484.375,23.56864
97.9,1488.28125,18.523223
97.9,1492.1875,17.850781
97.9,1496.09375,32.231183
97.9,1500.0,36.00621
97.9,1503.90625,34.535493
97.9,1507.8125,22.098849
97.9,1511.71875,31.993621
97.9,1515.625,46.109076
97.9,1519.53125,55.481543
97.9,1523.4375,45.952635
97.9,1527.34375,28.136899
97.9,1531.25,5.282568
97.9,1535.15625,34.937984
97.9,1539.0625,39.355565
97.9,1542.96875,38.334947
97.9,1546.875,51.620301
97.9,1550.78125,62.957041
97.9,1554.6875,37.843127
97.9,1558.59375,24.71966
97.9,1562.5,35.312954
97.9,1566.40625,33.558475
97.9,1570.3125,22.28231
97.9,1574.21875,28.728356
97.9,1578.125,46.739618
97.9,1582.03125,34.514633
97.9,1585.9375,56.370591
97.9,1589.84375,44.894317
97.9,1593.75,59.23937
97.9,1597.65625,42.410901
97.9,1601.5625,26.711505
97.9,1605.46875,24.619717
97.9,1609.375,38.050529
97.9,1613.28125,32.175691
97.9,1617.1875,26.699811
97.9,1621.09375,39.827426
97.9,1625.0,26.058506
97.9,1628.90625,42.89176
97.9,1632.8125,35.08176
97.9,1636.71875,29.631529
97.9,1640.625,6.690789
97.9,1644.53125,9.18384
97.9,1648.4375,6.048596
97.9,1652.34375,13.303429
97.9,1656.25,15.385308
97.9,1660.15625,4.983625
97.9,1664.0625,19.950376
97.9,1667.96875,36.735287
97.9,1671.875,52.185629
97.9,1675.78125,42.230452
97.9,1679.6875,34.712125
97.9,1683.59375,9.369407
97.9,1687.5,9.079309
97.9,1691.40625,25.026524
97.9,1695.3125,38.259108
97.9,1699.21875,37.391931
97.9,1703.125,57.959535
97.9,1707.03125,37.638285
97.9,1710.9375,15.27214
97.9,1714.84375,11.514789
97.9,1718.75,11.254346
97.9,1722.65625,37.61848
97.9,1726.5625,28.793633
97.9,1730.46875,7.888167
97.9,1734.375,23.625561
97.9,1738.28125,24.894833
97.9,1742.1875,29.087668
97.9,1746.09375,52.857603
97.9,1750.0,33.516734
97.9,1753.90625,72.297626
97.9,1757.8125,62.741228
97.9,1761.71875,33.914604
97.9,1765.625,36.116464
97.9,1769.53125,41.621854
97.9,1773.4375,32.439177
97.9,1777.34375,55.14338
97.9,1781.25,50.205968
97.9,1785.15625,19.975827
97.9,1789.0625,36.739503
97.9,1792.96875,31.088521
97.9,1796.875,4.494228
97.9,1800.78125,16.218845
97.9,1804.6875,28.920756
97.9,1808.59375,14.94201
97.9,1812.5,43.373465
97.9,1816.40625,56.891805
97.9,1820.3125,58.942214
97.9,1824.21875,45.144074
97.9,1828.125,73.229955
97.9,1832.03125,74.098275
97.9,1835.9375,31.587236
97.9,1839.84375,54.685824
97.9,1843.75,50.174132
97.9,1847.65625,46.514181
97.9,1851.5625,52.736484
97.9,1855.46875,31.399057
97.9,1859.375,18.268891
97.9,1863.28125,35.595471
97.9,1867.1875,7.511247
97.9,1871.09375,2.500274
97.9,1875.0,30.86042
97.9,1878.90625,33.725543
97.9,1882.8125,43.506731
97.9,1886.71875,20.150096
97.9,1890.625,27.796795
97.9,1894.53125,17.435775
97.9,1898.4375,29.515627
97.9,1902.34375,71.712582
97.9,1906.25,64.954198
97.9,1910.15625,48.007571
97.9,1914.0625,72.709691
97.9,1917.96875,60.581977
97.9,1921.875,39.770042
97.9,1925.78125,46.804743
97.9,1929.6875,54.032641
97.9,1933.59375,29.11399
97.9,1937.5,39.229996
97.9,1941.40625,24.168866
97.9,1945.3125,24.68
97.9,1949.21875,23.67037
97.9,1953.125,5.413792
97.9,1957.03125,14.935936
97.9,1960.9375,22.988159
97.9,1964.84375,37.344511
97.9,1968.75,44.258949
97.9,1972.65625,37.972818
97.9,1976.5625,67.635139
97.9,1980.46875,47.084944
97.9,1984.375,47.35617
97.9,1988.28125,55.585597
97.9,1992.1875,67.721551
97.9,1996.09375,68.745054
97.9,2000.0,70.043172
97.9,2003.90625,50.192223
97.9,2007.8125,68.513952
97.9,2011.71875,61.412857
97.9,2015.625,45.041698
97.9,2019.53125,24.722801
97.9,2023.4375,38.712522
97.9,2027.34375,29.840724
97.9,2031.25,36.599174
97.9,2035.15625,36.541622
97.9,2039.0625,20.723389
97.9,2042.96875,30.619564
97.9,2046.875,25.509518
97.9,2050.78125,33.504439
97.9,2054.6875,44.233381
97.9,2058.59375,56.055143
97.9,2062.5,20.408683
97.9,2066.40625,33.222374
97.9,2070.3125,40.523708
97.9,2074.21875,38.996859
97.9,2078.125,35.479984
97.9,2082.03125,28.587538
97.9,2085.9375,7.9093
97.9,2089.84375,21.363734
97.9,2093.75,37.38566
97.9,2097.65625,20.940951
97.9,2101.5625,6.805868
97.9,2105.46875,24.412665
97.9,2109.375,36.844752
97.9,2113.28125,16.146136
97.9,2117.1875,32.325562
97.9,2121.09375,38.820615
97.9,2125.0,3.775333
97.9,2128.90625,26.362319
97.9,2132.8125,37.936041
97.9,2136.71875,36.043327
97.9,2140.625,52.572152
97.9,2144.53125,46.150405
97.9,2148.4375,13.149122
97.9,2152.34375,33.727432
97.9,2156.25,43.382149
97.9,2160.15625,26.641868
97.9,2164.0625,13.579053
97.9,2167.96875,45.663013
97.9,2171.875,19.730419
97.9,2175.78125,7.379149
97.9,2179.6875,13.489064
97.9,2183.59375,2.608537
97.9,2187.5,16.261459
97.9,2191.40625,32.160335
97.9,2195.3125,14.854516
97.9,2199.21875,20.419042
97.9,2203.125,56.020263
97.9,2207.03125,44.086943
97.9,2210.9375,6.695794
97.9,2214.84375,11.986455
97.9,2218.75,15.891783
97.9,2222.65625,21.529366
97.9,2226.5625,38.751115
97.9,2230.46875,27.353007
97.9,2234.375,11.02438
97.9,2238.28125,1.738325
97.9,2242.1875,10.095997
97.9,2246.09375,13.726814
97.9,2250.0,13.486368
97.9,2253.90625,36.89902
97.9,2257.8125,26.833862
97.9,2261.71875,11.235298
97.9,2265.625,19.727761
97.9,2269.53125,22.230432
97.9,2273.4375,17.572843
97.9,2277.34375,7.145405
97.9,2281.25,12.86562
97.9,2285.15625,26.963246
97.9,2289.0625,23.026886
97.9,2292.96875,1.124128
97.9,2296.875,7.962241
97.9,2300.78125,31.514616
97.9,2304.6875,33.375134
97.9,2308.59375,8.120315
97.9,2312.5,21.605197
97.9,2316.40625,11.037301
97.9,2320.3125,3.894594
97.9,2324.21875,2.841866
97.9,2328.125,13.861013
97.9,2332.03125,19.4037
97.9,2335.9375,11.933677
97.9,2339.84375,8.878953
97.9,2343.75,9.200059
97.9,2347.65625,12.199399
97.9,2351.5625,16.510504
97.9,2355.46875,5.379089
97.9,2359.375,7.016915
97.9,2363.28125,16.722907
97.9,2367.1875,15.786769
97.9,2371.09375,27.279539
97.9,2375.0,28.396229
97.9,2378.90625,24.653171
97.9,2382.8125,11.742932
97.9,2386.71875,23.210656
97.9,2390.625,5.282083
97.9,2394.53125,15.112537
97.9,2398.4375,23.928944
97.9,2402.34375,26.185908
97.9,2406.25,13.118086
97.9,2410.15625,6.579915
97.9,2414.0625,13.730328
97.9,2417.96875,32.269273
97.9,2421.875,37.883845
97.9,2425.78125,22.277082
97.9,2429.6875,18.354899
97.9,2433.59375,15.743793
97.9,2437.5,19.898745
97.9,2441.40625,27.746057
97.9,2445.3125,13.234273
97.9,2449.21875,6.956616
97.9,2453.125,24.038098
97.9,2457.03125,26.631651
97.9,2460.9375,16.164161
97.9,2464.84375,23.10122
97.9,2468.75,3.912908
97.9,2472.65625,25.07057
97.9,2476.5625,21.842589
97.9,2480.46875,30.949809
97.9,2484.375,26.317439
97.9,2488.28125,14.953957
97.9,2492.1875,18.300272
97.9,2496.09375,52.022579
97.9,2500.0,25.348828
97.9,2503.90625,27.012332
97.9,2507.8125,28.479494
97.9,2511.71875,29.606047
97.9,2515.625,31.165031
97.9,2519.53125,93.036904
97.9,2523.4375,14.717054
97.9,2527.34375,14.81895
97.9,2531.25,44.397142
97.9,2535.15625,47.8969
97.9,2539.0625,25.132153
97.9,2542.96875,41.212257
97.9,2546.875,44.889156
97.9,2550.78125,39.83708
97.9,2554.6875,26.277656
97.9,2558.59375,11.683111
97.9,2562.5,30.286051
97.9,2566.40625,45.607422
97.9,2570.3125,41.251812
97.9,2574.21875,33.940682
97.9,2578.125,34.267183
97.9,2582.03125,38.678788
97.9,2585.9375,23.519263
97.9,2589.84375,32.924616
97.9,2593.75,32.860928
97.9,2597.65625,52.84606
97.9,2601.5625,61.246315
97.9,2605.46875,54.322982
97.9,2609.375,45.334919
97.9,2613.28125,6.67949
97.9,2617.1875,18.309614
97.9,2621.09375,22.034215
97.9,2625.0,29.718247
97.9,2628.90625,36.145151
97.9,2632.8125,24.988647
97.9,2636.71875,33.658187
97.9,2640.625,15.613884
97.9,2644.53125,27.881369
97.9,2648.4375,26.456775
97.9,2652.34375,26.398726
97.9,2656.25,19.745077
97.9,2660.15625,15.810638
97.9,2664.0625,8.581314
97.9,2667.96875,22.225487
97.9,2671.875,54.488568
97.9,2675.78125,42.193486
97.9,2679.6875,26.421402
97.9,2683.59375,36.243674
97.9,2687.5,35.86058
97.9,2691.40625,23.811462
97.9,2695.3125,5.940616
97.9,2699.21875,19.825991
97.9,2703.125,28.472254
97.9,2707.03125,31.980321
97.9,2710.9375,21.279636
97.9,2714.84375,32.015734
97.9,2718.75,48.011655
97.9,2722.65625,57.275489
97.9,2726.5625,41.694673
97.9,2730.46875,31.153802
97.9,2734.375,20.684156
97.9,2738.28125,9.506229
97.9,2742.1875,17.844731
97.9,2746.09375,11.230693
97.9,2750.0,35.179111
97.9,2753.90625,38.517113
97.9,2757.8125,16.961265
97.9,2761.71875,5.910524
97.9,2765.625,22.190847
97.9,2769.53125,31.386598
97.9,2773.4375,37.072924
97.9,2777.34375,15.556312
97.9,2781.25,4.293822
97.9,2785.15625,45.823489
97.9,2789.0625,44.45531
97.9,2792.96875,28.307274
97.9,2796.875,27.618063
97.9,2800.78125,23.545698
97.9,2804.6875,24.936091
97.9,2808.59375,20.904646
97.9,2812.5,15.88126
97.9,2816.40625,7.193423
97.9,2820.3125,14.72046
97.9,2824.21875,13.982074
97.9,2828.125,20.590205
97.9,2832.03125,12.569262
97.9,2835.9375,30.491013
97.9,2839.84375,26.916248
97.9,2843.75,33.603645
97.9,2847.65625,21.615246
97.9,2851.5625,13.464113
97.9,2855.46875,15.613117
97.9,2859.375,10.106356
97.9,2863.28125,23.784129
97.9,2867.1875,34.27127
97.9,2871.09375,21.496433
97.9,2875.0,15.132847
97.9,2878.90625,3.350151
97.9,2882.8125,13.892548
97.9,2886.71875,5.832956
97.9,2890.625,15.846585
97.9,2894.53125,7.926265
97.9,2898.4375,17.534348
97.9,2902.34375,23.073255
97.9,2906.25,33.353943
97.9,2910.15625,13.004299
97.9,2914.0625,2.683974
97.9,2917.96875,4.746108
97.9,2921.875,23.43937
97.9,2925.78125,9.145839
97.9,2929.6875,9.945119
97.9,2933.59375,10.495404
97.9,2937.5,15.119342
97.9,2941.40625,17.710903
97.9,2945.3125,8.542715
97.9,2949.21875,20.053661
97.9,2953.125,20.709488
97.9,2957.03125,19.552652
97.9,2960.9375,19.045749
97.9,2964.84375,9.749134
97.9,2968.75,13.498424
97.9,2972.65625,4.43252
97.9,2976.5625,12.949645
97.9,2980.46875,13.434399
97.9,2984.375,6.695511
97.9,2988.28125,14.512006
97.9,2992.1875,35.193755
97.9,2996.09375,16.81053
97.9,3000.0,22.715236
97.9,3003.90625,19.763092
97.9,3007.8125,11.369539
97.9,3011.71875,26.773479
97.9,3015.625,11.620182
97.9,3019.53125,21.861654
97.9,3023.4375,5.481494
97.9,3027.34375,23.918179
97.9,3031.25,18.627631
97.9,3035.15625,7.175617
97.9,3039.0625,9.465903
97.9,3042.96875,14.785512
97.9,3046.875,14.957542
97.9,3050.78125,22.370401
97.9,3054.6875,15.710253
